monthly,country_name,Approval_Smoothed,Approval_Not_Smoothed,app_marginals_obs,Disapproval_Smoothed,Disapproval_Not_Smoothed,neg_marginals_obs,Country,ccodecow,wb_code
2013m6,United Kingdom,31.02252,31.072491,7,60.231091,60.016159,7,United Kingdom,200,GBR
1993m5,United Kingdom,23.01107,22.86253,4,68.431297,68.50164,4,United Kingdom,200,GBR
1953m1,United Kingdom,41.313938,41.335072,2,,,,United Kingdom,200,GBR
2019m8,United Kingdom,26.82962,27.50408,4,55.41251,53.418499,4,United Kingdom,200,GBR
1960m12,United Kingdom,49.676331,49.533451,2,32.53614,32.86108,2,United Kingdom,200,GBR
1982m5,United Kingdom,40.829632,41.86565,5,48.66267,47.472328,5,United Kingdom,200,GBR
2016m12,United Kingdom,39.295021,38.83065,7,43.834942,44.432259,7,United Kingdom,200,GBR
1997m12,United Kingdom,48.675751,48.04269,4,35.738129,36.7006,4,United Kingdom,200,GBR
2007m3,United Kingdom,33.130581,33.436539,1,61.081951,60.626991,1,United Kingdom,200,GBR
1992m1,United Kingdom,36.35088,36.261421,4,50.85635,50.96402,4,United Kingdom,200,GBR
1995m7,United Kingdom,23.537809,23.72628,4,67.030937,66.591164,4,United Kingdom,200,GBR
2005m5,United Kingdom,37.724072,37.220348,2,52.18494,52.24437,2,United Kingdom,200,GBR
1989m1,United Kingdom,37.71463,37.605061,5,50.438831,50.454971,5,United Kingdom,200,GBR
1968m3,United Kingdom,29.11018,29.08242,4,59.42408,59.46373,4,United Kingdom,200,GBR
1941m8,United Kingdom,57.170551,57.129978,0,,,,United Kingdom,200,GBR
2002m5,United Kingdom,35.867191,35.304062,2,51.909618,52.555672,2,United Kingdom,200,GBR
1951m10,United Kingdom,39.084702,39.412479,0,,,,United Kingdom,200,GBR
1994m11,United Kingdom,21.4368,21.257111,3,70.593361,70.807602,3,United Kingdom,200,GBR
1972m7,United Kingdom,32.75724,32.426609,4,53.31575,53.758659,4,United Kingdom,200,GBR
2007m4,United Kingdom,29.703079,29.38835,2,62.251469,62.262981,2,United Kingdom,200,GBR
2013m5,United Kingdom,31.13323,31.24543,6,60.880169,60.643021,6,United Kingdom,200,GBR
2003m4,United Kingdom,38.420521,38.757992,3,49.451309,48.947701,3,United Kingdom,200,GBR
2016m2,United Kingdom,35.004768,34.66008,4,54.563499,54.811989,4,United Kingdom,200,GBR
1988m1,United Kingdom,39.044258,38.91914,5,48.402431,48.371941,5,United Kingdom,200,GBR
1944m7,United Kingdom,59.4561,59.381969,0,,,,United Kingdom,200,GBR
2011m10,United Kingdom,34.74984,34.76685,4,56.008129,56.192081,4,United Kingdom,200,GBR
1961m10,United Kingdom,42.186321,42.916439,2,42.256741,41.512089,2,United Kingdom,200,GBR
1955m6,United Kingdom,49.699421,49.70108,0,,,,United Kingdom,200,GBR
1951m6,United Kingdom,38.561352,38.423561,0,,,,United Kingdom,200,GBR
1990m10,United Kingdom,29.471291,29.41894,5,60.32325,60.178989,5,United Kingdom,200,GBR
1978m1,United Kingdom,41.921589,42.154449,3,43.465832,43.316471,3,United Kingdom,200,GBR
2004m10,United Kingdom,30.46472,30.42782,2,58.843479,58.723511,2,United Kingdom,200,GBR
1974m4,United Kingdom,41.962379,42.503391,4,36.03664,36.851559,4,United Kingdom,200,GBR
1943m8,United Kingdom,60.935299,60.889179,1,,,,United Kingdom,200,GBR
2009m7,United Kingdom,25.463711,25.642389,2,67.113998,66.832253,2,United Kingdom,200,GBR
1994m4,United Kingdom,21.547729,21.684,4,70.590591,70.311829,4,United Kingdom,200,GBR
2000m4,United Kingdom,41.457142,41.596008,4,47.488201,47.438911,4,United Kingdom,200,GBR
2013m11,United Kingdom,33.169491,32.948391,6,57.19772,57.357651,6,United Kingdom,200,GBR
2014m12,United Kingdom,33.773281,33.655449,5,56.66214,56.62764,5,United Kingdom,200,GBR
1978m12,United Kingdom,39.600552,39.429588,3,45.505379,45.527599,3,United Kingdom,200,GBR
2010m12,United Kingdom,40.441132,40.5173,5,49.324921,49.44735,5,United Kingdom,200,GBR
1961m6,United Kingdom,45.04789,45.11356,2,38.061089,38.12236,2,United Kingdom,200,GBR
1948m10,United Kingdom,36.30043,36.531078,0,,,,United Kingdom,200,GBR
2001m3,United States,49.118221,49.11565,11,42.756302,42.95063,11,United States,2,USA
1971m12,United States,45.212601,45.196751,1,47.652431,47.66608,1,United States,2,USA
1990m3,United States,56.109211,56.0555,5,37.814362,37.882038,5,United States,2,USA
1956m7,United States,54.861431,54.839062,1,40.02932,40.114319,1,United States,2,USA
1970m9,United States,47.631538,47.60733,1,44.583279,44.598179,1,United States,2,USA
1974m3,United States,34.087589,34.108089,1,60.173458,60.173691,1,United States,2,USA
1973m12,United States,35.525051,35.55444,1,58.57233,58.52174,1,United States,2,USA
1958m10,United States,49.506199,49.535789,1,42.065781,42.002258,1,United States,2,USA
1999m11,United States,49.653931,49.650639,7,47.173439,47.189339,7,United States,2,USA
1987m7,United States,45.52354,45.47781,2,50.190811,50.219009,2,United States,2,USA
2012m2,United States,44.635571,44.675621,10,52.054501,52.026279,10,United States,2,USA
1962m8,United States,53.878281,53.874828,1,39.666142,39.64233,1,United States,2,USA
2008m1,United States,36.114738,36.13216,13,62.369061,62.331841,13,United States,2,USA
2020m4,United States,43.567532,43.571091,36,53.941978,53.964359,36,United States,2,USA
2006m2,United States,39.43158,39.375622,12,58.645409,58.752979,12,United States,2,USA
1997m12,United States,49.98222,49.992691,2,45.935131,46.05555,2,United States,2,USA
1976m7,United States,45.16534,45.220459,0,47.238041,47.218159,0,United States,2,USA
2013m9,United States,43.082649,43.101631,11,53.358051,53.350361,11,United States,2,USA
2013m10,United States,42.555351,42.54538,7,54.51899,54.561508,7,United States,2,USA
1957m3,United States,55.00367,54.943279,0,39.085049,39.15831,0,United States,2,USA
1988m1,United States,45.476391,45.467152,5,49.604889,49.589958,5,United States,2,USA
1962m10,United States,51.01704,50.982128,1,41.436932,41.53027,1,United States,2,USA
1983m9,United States,44.11618,44.191441,3,50.562809,50.512539,3,United States,2,USA
2011m9,United States,41.418411,41.440361,1,54.236172,54.206268,1,United States,2,USA
1987m9,United States,45.708549,45.756199,3,49.898041,49.778,3,United States,2,USA
1967m2,United States,43.286179,43.268291,1,49.921761,50.026009,1,United States,2,USA
1990m11,United States,48.909119,48.89418,6,44.753078,44.651871,6,United States,2,USA
2009m6,United States,50.878639,50.795872,1,45.323662,45.440571,1,United States,2,USA
1966m12,United States,42.84869,42.786171,1,52.140759,52.385929,1,United States,2,USA
1972m2,United States,46.586979,46.643089,1,47.252151,47.194099,1,United States,2,USA
1957m11,United States,49.538181,49.541721,0,43.254822,43.2957,0,United States,2,USA
2019m6,United States,41.358871,41.39595,23,56.045712,55.987518,23,United States,2,USA
1997m1,United States,50.74424,50.771309,6,43.500542,43.3769,6,United States,2,USA
1980m5,United States,40.100029,40.0574,1,54.25425,54.306911,1,United States,2,USA
1982m5,United States,42.790421,42.799782,3,51.40163,51.338181,3,United States,2,USA
2002m12,United States,52.069351,52.002289,8,43.93494,44.049301,8,United States,2,USA
2020m7,United States,40.381611,40.417339,29,59.712059,59.67157,29,United States,2,USA
1961m5,United States,58.014439,57.89246,1,34.744411,34.922482,1,United States,2,USA
2016m8,United States,46.923489,46.926579,7,50.437168,50.438389,7,United States,2,USA
1974m4,United States,33.843319,33.867031,1,59.087181,58.993729,1,United States,2,USA
2000m8,United States,50.072392,50.064209,7,46.895748,46.84259,7,United States,2,USA
1967m7,United States,44.243118,44.232521,1,48.563831,48.61005,1,United States,2,USA
1980m2,United States,46.644299,46.561131,1,48.0592,48.175831,1,United States,2,USA
1985m8,United States,52.88047,52.893452,1,42.510429,42.497952,1,United States,2,USA
2000m11,United States,51.704121,51.768139,6,45.133991,45.044521,6,United States,2,USA
1981m9,United States,47.75444,47.646439,3,46.33139,46.486439,3,United States,2,USA
1959m4,United States,50.938309,50.982128,1,41.09576,41.058289,1,United States,2,USA
2017m7,United States,39.584278,39.5965,16,59.35918,59.42136,16,United States,2,USA
1979m10,United States,36.04525,36.07753,1,56.932999,56.94059,1,United States,2,USA
1977m9,United States,48.996441,48.868061,1,42.36079,42.57336,1,United States,2,USA
1976m1,United States,43.521221,43.589699,1,50.1656,50.183338,1,United States,2,USA
1953m5,United States,57.278229,57.24963,1,34.853901,34.922482,1,United States,2,USA
2007m5,United States,36.868038,36.870651,10,61.367222,61.35146,10,United States,2,USA
1988m4,United States,45.66301,45.648209,1,48.647331,48.646118,1,United States,2,USA
1988m6,United States,45.82106,45.863811,3,48.60059,48.514462,3,United States,2,USA
1957m6,United States,51.713638,51.705311,1,41.01371,41.058289,1,United States,2,USA
1957m8,United States,50.070309,50.017899,1,41.018028,41.058289,1,United States,2,USA
1955m5,United States,54.842659,54.839062,1,37.755772,37.754391,1,United States,2,USA
2014m5,United States,42.630138,42.645241,5,54.682861,54.657459,5,United States,2,USA
2018m4,United States,40.478168,40.49049,20,56.990849,56.930561,20,United States,2,USA
1963m12,United States,59.066818,59.419151,1,32.012051,31.382589,1,United States,2,USA
2010m6,United States,44.008968,43.977531,1,51.741959,51.769958,1,United States,2,USA
1951m3,United States,34.779751,34.831261,1,57.635151,57.57777,1,United States,2,USA
1957m10,United States,49.098431,49.053669,1,42.882099,42.946232,1,United States,2,USA
1998m9,United States,51.71661,51.648819,6,44.924049,44.983238,6,United States,2,USA
1968m6,United States,41.371891,41.339821,1,51.871799,51.913952,1,United States,2,USA
2005m11,United States,39.100498,39.09586,9,58.270039,58.275532,9,United States,2,USA
2021m4,United States,53.461571,53.465511,18,43.107899,43.140381,18,United States,2,USA
1987m10,United States,46.124599,46.140839,2,50.373322,50.436089,2,United States,2,USA
1978m12,United States,46.248669,46.238121,1,45.840019,45.971649,1,United States,2,USA
1990m2,United States,56.858372,56.733349,3,37.72818,37.880402,3,United States,2,USA
1964m3,United States,58.24234,58.213871,1,35.04039,35.15847,1,United States,2,USA
1958m6,United States,47.725891,47.7323,0,44.58749,44.604191,0,United States,2,USA
1952m11,United States,36.878448,36.903179,0,56.580109,56.554138,0,United States,2,USA
2001m12,United States,62.696301,62.624031,11,34.360592,34.510502,11,United States,2,USA
1961m11,United States,59.65918,59.66021,1,34.457878,34.450489,1,United States,2,USA
1952m12,United States,36.78693,36.807941,1,56.649502,56.633801,1,United States,2,USA
1950m2,United States,39.545471,39.411362,1,50.858189,50.969978,1,United States,2,USA
2009m3,United States,51.46085,51.422588,1,43.180672,43.316608,1,United States,2,USA
1974m7,United States,32.914089,32.902802,1,60.593418,60.645679,1,United States,2,USA
1998m4,United States,54.08783,54.090328,5,42.16861,42.122108,5,United States,2,USA
1961m10,United States,58.763168,58.69598,1,35.757568,35.866451,1,United States,2,USA
2004m6,United States,43.400661,43.41293,13,53.947208,53.923409,13,United States,2,USA
1992m5,United States,40.812069,40.832939,7,55.344952,55.39864,7,United States,2,USA
1953m11,United States,50.398918,50.258961,1,42.049431,42.238251,1,United States,2,USA
1979m5,United States,37.511581,37.388081,1,54.791611,54.953529,1,United States,2,USA
1975m9,United States,44.202229,44.232521,1,47.197289,47.194099,1,United States,2,USA
1992m4,United States,40.845459,40.844109,8,54.02879,53.978989,8,United States,2,USA
1972m5,United States,51.385509,51.464249,1,44.41795,44.362179,1,United States,2,USA
1993m1,United States,47.509731,47.612438,5,43.09465,42.74007,5,United States,2,USA
1962m9,United States,51.571281,51.464249,1,40.49752,40.5863,1,United States,2,USA
1970m5,United States,49.977909,50.017899,1,43.925991,43.890202,1,United States,2,USA
2016m5,United States,46.071499,46.097012,6,51.651299,51.628738,6,United States,2,USA
1971m9,United States,45.795681,45.800869,0,47.89529,47.905079,0,United States,2,USA
1963m11,United States,49.542599,49.535789,1,44.308899,44.362179,1,United States,2,USA
2009m7,United States,49.197411,49.121712,1,47.12748,47.24881,1,United States,2,USA
1986m8,United States,51.176449,51.13065,2,42.744919,42.75222,2,United States,2,USA
2011m5,United States,45.478111,45.585091,1,50.330898,50.2104,1,United States,2,USA
1985m12,United States,52.238319,52.18948,2,43.385719,43.518299,2,United States,2,USA
2011m8,United States,41.20134,41.148232,1,54.578369,54.668549,1,United States,2,USA
1994m5,United States,45.230412,45.231541,5,50.798241,50.872829,5,United States,2,USA
1967m1,United States,43.940708,43.991459,1,48.116501,47.902069,1,United States,2,USA
2003m2,United States,49.643101,49.62624,13,46.333431,46.326771,13,United States,2,USA
1959m5,United States,52.385422,52.428478,1,40.127609,40.114319,1,United States,2,USA
2015m12,United States,43.451069,43.462429,9,54.266159,54.2771,9,United States,2,USA
2016m6,United States,46.749989,46.77322,10,50.964531,50.940842,10,United States,2,USA
1978m5,United States,42.070251,42.11121,1,50.137959,50.139278,1,United States,2,USA
1978m10,United States,45.24799,45.336559,1,47.329521,47.27433,1,United States,2,USA
1986m3,United States,52.231201,52.128071,2,42.450378,42.491619,2,United States,2,USA
1955m4,United States,54.380379,54.356941,1,38.693161,38.69836,1,United States,2,USA
2018m9,United States,40.665852,40.673641,20,56.201118,56.125912,20,United States,2,USA
2014m6,United States,41.40633,41.37347,7,55.733219,55.780281,7,United States,2,USA
1987m12,United States,45.971561,46.09449,3,49.075829,48.80949,3,United States,2,USA
1951m5,United States,33.111012,33.14386,1,59.748192,59.937698,1,United States,2,USA
2001m11,United States,63.522861,63.476749,12,32.75246,32.799648,12,United States,2,USA
2011m6,United States,43.90551,43.84893,1,51.8008,51.880241,1,United States,2,USA
1991m12,United States,45.774189,45.708912,6,50.293758,50.378132,6,United States,2,USA
2018m2,United States,40.356319,40.40538,21,57.524101,57.457458,21,United States,2,USA
1993m6,United States,40.993252,40.932209,8,53.010479,53.028549,8,United States,2,USA
1977m1,United States,52.94265,53.166119,1,34.646931,34.087059,1,United States,2,USA
1991m3,United States,62.75478,62.774391,7,34.603828,34.705212,7,United States,2,USA
1994m2,United States,46.89101,46.854691,6,48.951481,49.09668,6,United States,2,USA
1997m9,United States,50.413448,50.411259,5,44.55761,44.684368,5,United States,2,USA
1956m4,United States,54.930302,54.839062,1,39.089088,39.170341,1,United States,2,USA
1973m6,United States,42.791199,42.786171,1,51.169331,51.205971,1,United States,2,USA
1999m6,United States,49.670361,49.694931,10,48.36591,48.346161,10,United States,2,USA
1964m8,United States,56.055462,56.029518,0,37.690022,37.742352,0,United States,2,USA
2000m6,United States,49.547031,49.55172,7,48.60545,48.684681,7,United States,2,USA
2000m12,United States,52.624081,52.64053,4,44.710339,44.707878,4,United States,2,USA
1987m11,United States,42.930752,42.810879,2,53.438641,53.61134,2,United States,2,USA
2003m12,United States,47.982792,48.057362,13,46.999641,46.822021,13,United States,2,USA
1999m3,United States,52.407059,52.331051,9,44.84621,44.917389,9,United States,2,USA
1999m5,United States,48.891708,48.830711,6,49.162769,49.307159,6,United States,2,USA
2015m2,United States,43.768372,43.774609,6,53.83662,53.874081,6,United States,2,USA
2007m9,United States,36.625809,36.680649,12,61.842178,61.746552,12,United States,2,USA
1974m11,United States,44.585468,44.473572,1,45.399658,45.542149,1,United States,2,USA
2004m11,United States,46.197392,46.27298,7,51.463921,51.42099,7,United States,2,USA
1988m2,United States,46.387959,46.43428,3,48.812691,48.741539,3,United States,2,USA
2015m4,United States,43.544609,43.548759,6,53.063549,53.025501,6,United States,2,USA
2008m8,United States,34.505692,34.534142,10,64.070808,63.99979,10,United States,2,USA
2020m10,United States,42.225891,42.247749,32,56.405861,56.37846,32,United States,2,USA
1982m10,United States,42.38076,42.403191,3,52.398621,52.383999,3,United States,2,USA
1995m12,United States,45.99403,45.985432,5,50.027641,50.125931,5,United States,2,USA
1977m10,United States,47.41869,47.351799,1,44.06752,44.196991,1,United States,2,USA
1981m12,United States,44.98106,44.92614,2,49.651169,49.74157,2,United States,2,USA
1962m12,United States,58.179081,58.213871,1,36.323582,36.338428,1,United States,2,USA
2016m2,United States,44.819469,44.848228,6,52.607971,52.580849,6,United States,2,USA
2011m2,United States,44.54171,44.522091,1,51.120541,51.149681,1,United States,2,USA
2011m10,United States,42.705051,42.757938,7,53.43523,53.39695,7,United States,2,USA
1968m8,United States,38.520939,38.447128,1,54.629101,54.745861,1,United States,2,USA
2016m9,United States,47.219872,47.228111,7,50.66634,50.6852,7,United States,2,USA
1953m4,United States,57.273548,57.24963,1,34.805248,34.922482,1,United States,2,USA
1966m4,United States,47.675369,47.60733,1,45.6376,45.778141,1,United States,2,USA
1989m7,United States,53.74894,53.704182,3,38.541611,38.664719,3,United States,2,USA
2012m1,United States,43.61438,43.641972,9,52.826691,52.813389,9,United States,2,USA
1983m4,United States,41.40424,41.420959,3,53.351582,53.344151,3,United States,2,USA
1980m6,United States,36.902569,36.798302,1,57.007629,57.143551,1,United States,2,USA
2012m10,United States,45.720459,45.72876,7,51.55719,51.56216,7,United States,2,USA
2010m4,United States,44.940861,44.93977,1,51.49654,51.516788,1,United States,2,USA
1953m12,United States,53.294071,53.392712,1,39.727268,39.64233,1,United States,2,USA
1965m2,United States,54.433048,54.356941,1,38.58876,38.69836,1,United States,2,USA
1967m4,United States,44.662411,44.71463,1,47.72097,47.66608,1,United States,2,USA
2015m11,United States,43.297009,43.279362,7,53.724682,53.753799,7,United States,2,USA
1960m8,United States,51.366982,51.464249,1,42.521191,42.474239,1,United States,2,USA
1974m2,United States,34.396179,34.429501,1,59.53141,59.46571,1,United States,2,USA
1956m10,United States,55.851509,55.827,0,38.425152,38.477409,0,United States,2,USA
1976m5,United States,44.246941,44.232521,1,48.19463,48.138069,1,United States,2,USA
2012m3,United States,44.807659,44.81329,12,51.567841,51.547199,12,United States,2,USA
1995m6,United States,44.108429,44.099659,11,49.391689,49.35738,11,United States,2,USA
1968m11,United States,42.280411,42.30405,1,51.11375,50.969978,1,United States,2,USA
1951m7,United States,35.448978,35.55444,1,55.843449,55.689831,1,United States,2,USA
2020m6,United States,39.995708,39.870461,37,59.51181,59.700989,37,United States,2,USA
1975m10,United States,43.761009,43.750401,1,49.12122,49.239368,1,United States,2,USA
1958m2,United States,47.70351,47.60733,1,45.189892,45.306149,1,United States,2,USA
1975m2,United States,40.343842,40.375591,1,51.338589,51.441959,1,United States,2,USA
1991m7,United States,55.624821,55.565128,6,40.13847,40.207081,6,United States,2,USA
1996m2,United States,46.552551,46.663528,4,49.095741,49.01606,4,United States,2,USA
1967m9,United States,39.91024,39.893478,1,52.399761,52.385929,1,United States,2,USA
2017m11,United States,38.666531,38.696789,14,59.960812,59.980751,14,United States,2,USA
2010m1,United States,45.430431,45.417591,1,51.040989,51.076321,1,United States,2,USA
1953m7,United States,56.33617,56.2854,1,36.670738,36.810421,1,United States,2,USA
2006m10,United States,38.889881,38.85614,14,59.007832,59.041599,14,United States,2,USA
1999m10,United States,49.596249,49.55899,8,46.989689,46.9739,8,United States,2,USA
2018m5,United States,41.7057,41.764629,15,56.023529,55.986721,15,United States,2,USA
1963m4,United States,53.43264,53.392712,1,40.040119,40.114319,1,United States,2,USA
1990m10,United States,49.105808,48.820339,5,46.79932,47.219761,5,United States,2,USA
1973m4,United States,46.281101,46.16098,1,47.982922,48.138069,1,United States,2,USA
2001m8,United States,47.640869,47.608952,7,47.259838,47.371471,7,United States,2,USA
1973m5,United States,43.145851,43.027229,1,50.57988,50.73399,1,United States,2,USA
1978m8,United States,41.114658,41.150188,1,50.319092,50.321789,1,United States,2,USA
2017m6,United States,39.724602,39.716621,19,57.391071,57.407539,19,United States,2,USA
2009m5,United States,52.632179,52.642262,1,43.691051,43.7201,1,United States,2,USA
2001m4,United States,49.934502,49.956539,12,43.60466,43.687389,12,United States,2,USA
1979m12,United States,47.589569,47.780891,1,46.966808,46.750431,1,United States,2,USA
2007m12,United States,36.425362,36.448029,12,62.075871,62.063549,12,United States,2,USA
2020m3,United States,43.779282,43.801842,32,53.34322,53.205341,32,United States,2,USA
2018m12,United States,41.241901,41.255032,22,56.22855,56.135529,22,United States,2,USA
2017m4,United States,41.18581,41.202431,18,54.897671,54.815399,18,United States,2,USA
1996m11,United States,48.90274,48.91473,3,47.048038,47.0989,3,United States,2,USA
1991m9,United States,54.278431,54.210258,6,41.406158,41.521118,6,United States,2,USA
2008m10,United States,32.662201,32.640129,10,66.524361,66.523354,10,United States,2,USA
1995m9,United States,43.859329,43.88142,10,50.775532,50.841068,10,United States,2,USA
1974m12,United States,41.918301,41.821941,1,49.319351,49.55402,1,United States,2,USA
1972m9,United States,50.40382,50.39283,0,44.225559,44.254719,0,United States,2,USA
2013m3,United States,45.133751,45.090481,8,51.71027,51.789551,8,United States,2,USA
1957m2,United States,56.335159,56.2854,1,38.092388,38.226372,1,United States,2,USA
1977m7,United States,52.581009,52.587582,1,39.39352,39.481861,1,United States,2,USA
2016m11,United States,48.739941,48.774879,4,49.019508,48.934662,4,United States,2,USA
2021m2,United States,52.747189,53.224949,19,41.902969,41.34148,18,United States,2,USA
1987m1,United States,45.072269,45.1063,3,50.331478,50.30632,3,United States,2,USA
1991m8,United States,55.461079,55.42852,8,40.013802,40.07061,8,United States,2,USA
1956m8,United States,53.932369,53.874828,1,39.618759,39.64233,1,United States,2,USA
